"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","Skull                                     IE ","Skull                                     KE ","Skull                                     XMOM ","Skull                                     YMOM ","Skull                                     ZMOM ","Skull                                     MASS ","Skull                                     HE ","Skull                                     HEAT ","Skull                                     HEAT ","Skin                                      IE ","Skin                                      KE ","Skin                                      XMOM ","Skin                                      YMOM ","Skin                                      ZMOM ","Skin                                      MASS ","Skin                                      HE ","Skin                                      HEAT ","Skin                                      HEAT ","Accel Block                               IE ","Accel Block                               KE ","Accel Block                               XMOM ","Accel Block                               YMOM ","Accel Block                               ZMOM ","Accel Block                               MASS ","Accel Block                               HE ","Accel Block                               HEAT ","Accel Block                               HEAT ","Back Plate                                IE ","Back Plate                                KE ","Back Plate                                XMOM ","Back Plate                                YMOM ","Back Plate                                ZMOM ","Back Plate                                MASS ","Back Plate                                HE ","Back Plate                                HEAT ","Back Plate                                HEAT ","Elasto_plastic                            IE ","Elasto_plastic                            KE ","Elasto_plastic                            XMOM ","Elasto_plastic                            YMOM ","Elasto_plastic                            ZMOM ","Elasto_plastic                            MASS ","Elasto_plastic                            HE ","Elasto_plastic                            HEAT ","Elasto_plastic                            HEAT ","Plate                                     IE ","Plate                                     KE ","Plate                                     XMOM ","Plate                                     YMOM ","Plate                                     ZMOM ","Plate                                     MASS ","Plate                                     HE ","Plate                                     HEAT ","Plate                                     HEAT ","TH-ACCEL                                 1                                          var 67","TH-ACCEL                                 1                                          var 68","TH-ACCEL                                 1                                          var 69","TH-INTER                                 1 Head_self_Contact                        var 70","TH-INTER                                 1 Head_self_Contact                        var 71","TH-INTER                                 1 Head_self_Contact                        var 72","TH-INTER                                 1 Head_self_Contact                        var 73","TH-INTER                                 1 Head_self_Contact                        var 74","TH-INTER                                 1 Head_self_Contact                        var 75","TH-INTER                                 2 Head to Windscreen                       var 76","TH-INTER                                 2 Head to Windscreen                       var 77","TH-INTER                                 2 Head to Windscreen                       var 78","TH-INTER                                 2 Head to Windscreen                       var 79","TH-INTER                                 2 Head to Windscreen                       var 80","TH-INTER                                 2 Head to Windscreen                       var 81","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 82","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 83","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 84","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 85","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 86","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 87","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 88","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 89","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 90"
2.550033e-02,1.376951e+04,2.066607e+03,-6.484322e-01,-2.769597e-03,4.291983e+00,1.560991e-02,9.186340e-07,6.240147e+01,0.000000e+00,0.000000e+00,1.138645e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.177701e+02,1.591964e+02,-8.113620e-02,-1.676660e-03,3.265701e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355174e+04,1.591546e+02,-8.110959e-02,-1.676006e-03,3.264823e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.269760e+04,1.913349e+02,1.220950e+04,5.239212e+00,-1.005812e-02,-8.718106e+00,-2.520745e-01,-2.117934e-02,-2.436553e-03,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.019114e+01,-4.601299e-03,-3.022161e+01,-1.460414e+02,3.776877e-02,9.266882e+02,-2.986324e+04,-1.854424e+02,1.806638e+04
2.560046e-02,1.376947e+04,2.066172e+03,-6.484322e-01,-2.769597e-03,4.291983e+00,1.560991e-02,9.186339e-07,6.288533e+01,0.000000e+00,0.000000e+00,1.138683e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.178019e+02,1.546327e+02,-7.816558e-02,-7.697373e-04,3.223294e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355167e+04,1.545927e+02,-7.813966e-02,-7.693886e-04,3.222435e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.515750e+04,3.338275e+03,-1.344457e+04,5.235368e+00,-8.557780e-03,-8.708905e+00,-2.483560e-01,-2.162280e-02,-1.214409e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.017640e+01,-4.623024e-03,-3.012873e+01,-1.476904e+02,-4.716558e-01,9.287893e+02,1.145909e+03,-3.335158e+03,2.022904e+04
2.570059e-02,1.376954e+04,2.066212e+03,-6.484321e-01,-2.769597e-03,4.291984e+00,1.560991e-02,9.186339e-07,6.268579e+01,0.000000e+00,0.000000e+00,1.138764e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.174672e+02,1.574305e+02,-8.227289e-02,-7.009141e-04,3.247983e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355207e+04,1.573889e+02,-8.224584e-02,-7.007275e-04,3.247110e-01,3.773145e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.467212e+04,6.155162e+03,-1.040400e+04,5.229889e+00,-7.957898e-03,-8.700549e+00,-2.395843e-01,-2.191042e-02,-2.656717e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.016169e+01,-4.675175e-03,-3.003575e+01,-1.453819e+02,-5.841358e-01,9.275765e+02,4.205361e+04,-6.165459e+03,-3.645067e+04
2.580072e-02,1.376953e+04,2.067541e+03,-6.484321e-01,-2.769599e-03,4.291982e+00,1.560991e-02,9.186335e-07,6.132882e+01,0.000000e+00,0.000000e+00,1.138826e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.178692e+02,1.629751e+02,-8.541785e-02,5.250415e-05,3.294536e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355166e+04,1.629322e+02,-8.539017e-02,5.248611e-05,3.293657e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.269975e+04,7.991972e+03,5.096825e+03,5.227361e+00,-6.797235e-03,-8.691360e+00,-2.324459e-01,-2.242359e-02,-4.154759e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.014728e+01,-4.757369e-03,-2.994304e+01,-1.436390e+02,-1.023223e+00,9.252630e+02,-1.187006e+04,-7.989590e+03,6.811825e+03
2.590085e-02,1.376958e+04,2.065478e+03,-6.484322e-01,-2.769599e-03,4.291982e+00,1.560991e-02,9.186339e-07,6.336119e+01,0.000000e+00,0.000000e+00,1.138830e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.178670e+02,1.614193e+02,-8.268308e-02,2.674522e-04,3.292945e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355171e+04,1.613763e+02,-8.265561e-02,2.673500e-04,3.292058e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.211340e+02,-2.981740e+03,5.259095e+03,5.225349e+00,-6.312875e-03,-8.682227e+00,-2.293928e-01,-2.272149e-02,-5.397796e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.013280e+01,-4.864375e-03,-2.985039e+01,-1.453377e+02,-1.102466e+00,9.249901e+02,-3.558498e+03,2.981447e+03,-3.980629e+03
2.600006e-02,1.376955e+04,2.066084e+03,-6.484321e-01,-2.769598e-03,4.291983e+00,1.560991e-02,9.186336e-07,6.273953e+01,0.000000e+00,0.000000e+00,1.138873e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.175784e+02,1.634780e+02,-8.479828e-02,1.785907e-04,3.308741e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355198e+04,1.634342e+02,-8.477045e-02,1.783497e-04,3.307852e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.416932e+04,-5.450295e+03,-5.230361e+03,5.221189e+00,-6.260773e-03,-8.673464e+00,-2.225985e-01,-2.285801e-02,-6.720741e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.011842e+01,-4.966244e-03,-2.975865e+01,-1.440472e+02,-1.064896e+00,9.241451e+02,1.906903e+04,5.445530e+03,-1.574601e+04
2.610019e-02,1.376949e+04,2.066325e+03,-6.484321e-01,-2.769598e-03,4.291983e+00,1.560991e-02,9.186336e-07,6.253273e+01,0.000000e+00,0.000000e+00,1.138892e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.176893e+02,1.638275e+02,-8.282594e-02,3.099474e-04,3.313513e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355180e+04,1.637839e+02,-8.279887e-02,3.099597e-04,3.312618e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.417792e+03,9.965499e+02,2.107838e+04,5.220932e+00,-5.672802e-03,-8.663142e+00,-2.181620e-01,-2.274233e-02,-7.873034e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.010398e+01,-5.070342e-03,-2.966613e+01,-1.451337e+02,-1.115817e+00,9.238928e+02,-1.867461e+04,-9.963239e+02,-1.035561e+04
2.620032e-02,1.376971e+04,2.066081e+03,-6.484321e-01,-2.769599e-03,4.291983e+00,1.560991e-02,9.186339e-07,6.257254e+01,0.000000e+00,0.000000e+00,1.138910e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.177858e+02,1.600493e+02,-8.248088e-02,3.916764e-05,3.274899e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355192e+04,1.600067e+02,-8.245339e-02,3.918069e-05,3.274014e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.583505e+03,-1.362472e+03,-1.098146e+04,5.214556e+00,-5.409485e-03,-8.654850e+00,-2.133037e-01,-2.250533e-02,-8.832247e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.008941e+01,-5.179766e-03,-2.957354e+01,-1.453652e+02,-1.012749e+00,9.260330e+02,7.032579e+03,1.363261e+03,8.820864e+03
2.630046e-02,1.376970e+04,2.065281e+03,-6.484319e-01,-2.769600e-03,4.291983e+00,1.560991e-02,9.186338e-07,6.333463e+01,0.000000e+00,0.000000e+00,1.138943e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.175194e+02,1.600141e+02,-8.486491e-02,-4.671593e-04,3.275583e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355218e+04,1.599717e+02,-8.483708e-02,-4.671307e-04,3.274702e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.091974e+04,-4.292183e+03,-1.333104e+04,5.209364e+00,-5.339348e-03,-8.645908e+00,-2.063120e-01,-2.201000e-02,-9.976051e-02,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.007493e+01,-5.264449e-03,-2.948082e+01,-1.442665e+02,-6.600926e-01,9.259916e+02,3.730795e+03,4.294797e+03,1.682309e+04
2.640059e-02,1.376958e+04,2.066819e+03,-6.484319e-01,-2.769600e-03,4.291983e+00,1.560991e-02,9.186339e-07,6.191028e+01,0.000000e+00,0.000000e+00,1.138991e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.177032e+02,1.596435e+02,-8.295870e-02,-9.467346e-04,3.266843e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355188e+04,1.596018e+02,-8.293141e-02,-9.462492e-04,3.265973e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.283159e+04,-7.733998e+02,1.103007e+04,5.206298e+00,-5.846727e-03,-8.636868e+00,-2.033901e-01,-2.193491e-02,-1.102733e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.006046e+01,-5.317966e-03,-2.938805e+01,-1.450079e+02,-3.867172e-01,9.267295e+02,-2.277840e+04,7.780811e+02,1.113918e+04
2.650072e-02,1.376970e+04,2.066719e+03,-6.484319e-01,-2.769601e-03,4.291984e+00,1.560991e-02,9.186335e-07,6.183740e+01,0.000000e+00,0.000000e+00,1.139040e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.175931e+02,1.565276e+02,-8.018465e-02,-1.156225e-03,3.237463e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355211e+04,1.564865e+02,-8.015842e-02,-1.155746e-03,3.236602e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.139362e+04,2.437074e+03,1.207422e+01,5.202009e+00,-6.414198e-03,-8.629440e+00,-2.004213e-01,-2.220990e-02,-1.217704e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.004581e+01,-5.343630e-03,-2.929513e+01,-1.465248e+02,-1.816276e-01,9.282687e+02,7.025650e+03,-2.439549e+03,-8.969002e+03
2.660085e-02,1.376962e+04,2.065810e+03,-6.484319e-01,-2.769600e-03,4.291985e+00,1.560991e-02,9.186338e-07,6.273841e+01,0.000000e+00,0.000000e+00,1.139154e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.175061e+02,1.579904e+02,-8.146438e-02,-1.374334e-03,3.256252e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355212e+04,1.579487e+02,-8.143776e-02,-1.373943e-03,3.255375e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.835611e+04,-1.125809e+03,1.645740e+03,5.199205e+00,-6.589551e-03,-8.619322e+00,-1.924466e-01,-2.243022e-02,-1.360397e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.003117e+01,-5.351513e-03,-2.920221e+01,-1.459121e+02,-3.734098e-02,9.271274e+02,1.620631e+04,1.119570e+03,-2.332696e+04
2.670006e-02,1.376973e+04,2.065720e+03,-6.484320e-01,-2.769600e-03,4.291984e+00,1.560991e-02,9.186338e-07,6.270925e+01,0.000000e+00,0.000000e+00,1.139182e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.177680e+02,1.615421e+02,-8.383103e-02,-8.484162e-04,3.290988e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355196e+04,1.614990e+02,-8.380359e-02,-8.480908e-04,3.290104e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.960043e+02,3.987826e+03,-6.394653e+02,5.196887e+00,-5.909129e-03,-8.610171e+00,-1.852400e-01,-2.320431e-02,-1.509380e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.001677e+01,-5.368567e-03,-2.911033e+01,-1.446902e+02,-3.827644e-01,9.252316e+02,7.345969e+01,-3.987659e+03,9.430165e+02
2.680019e-02,1.376966e+04,2.066224e+03,-6.484320e-01,-2.769599e-03,4.291983e+00,1.560991e-02,9.186335e-07,6.219551e+01,0.000000e+00,0.000000e+00,1.139225e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.179003e+02,1.631212e+02,-8.401889e-02,-3.999748e-04,3.304799e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355176e+04,1.630776e+02,-8.399113e-02,-3.996941e-04,3.303910e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.819938e+02,-4.173674e+03,4.846730e+03,5.193059e+00,-5.384075e-03,-8.601090e+00,-1.803079e-01,-2.383071e-02,-1.636009e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,3.000230e+01,-5.431682e-03,-2.901772e+01,-1.445435e+02,-7.093616e-01,9.246184e+02,-4.420743e+03,4.173780e+03,-2.216135e+03
2.690032e-02,1.376981e+04,2.065286e+03,-6.484320e-01,-2.769598e-03,4.291984e+00,1.560991e-02,9.186338e-07,6.299920e+01,0.000000e+00,0.000000e+00,1.139248e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.174341e+02,1.626541e+02,-8.534168e-02,-3.026670e-04,3.303298e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355237e+04,1.626108e+02,-8.531358e-02,-3.026128e-04,3.302409e-01,3.773140e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.619312e+03,9.291578e+03,-6.362792e+03,5.190842e+00,-4.687866e-03,-8.591432e+00,-1.731087e-01,-2.402625e-02,-1.746834e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,2.998784e+01,-5.493515e-03,-2.892515e+01,-1.439010e+02,-7.220322e-01,9.245297e+02,9.089121e+03,-9.292920e+03,-1.289715e+03
2.700046e-02,1.376969e+04,2.065720e+03,-6.484322e-01,-2.769598e-03,4.291984e+00,1.560991e-02,9.186338e-07,6.266739e+01,0.000000e+00,0.000000e+00,1.139265e+03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.178289e+02,1.620910e+02,-8.424406e-02,-3.601928e-04,3.296490e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.355186e+04,1.620479e+02,-8.421642e-02,-3.601847e-04,3.295607e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.696129e+03,8.944724e+03,1.087128e+04,5.187076e+00,-4.271729e-03,-8.581978e+00,-1.689822e-01,-2.439501e-02,-1.855626e-01,-8.173811e+00,-2.593871e-03,1.415753e+01,5.114474e-01,3.207245e-04,2.952392e-01,2.997341e+01,-5.570018e-03,-2.883253e+01,-1.444335e+02,-7.916348e-01,9.249752e+02,-9.609791e+03,-8.944597e+03,-5.358713e+03
